Time_Step,FIRST_FIT,BEST_FIT,WORST_FIT,BUDDY,MIXED
2983,0.9061,0.9580,0.8132,0.7028,0.8981
2984,0.9059,0.9578,0.8131,0.7026,0.8979
2985,0.9056,0.9573,0.8140,0.7034,0.8989
2986,0.9060,0.9578,0.8144,0.7029,0.8994
2987,0.9058,0.9575,0.8144,0.7030,0.8992
2988,0.9066,0.9583,0.8139,0.7036,0.9000
2989,0.9066,0.9583,0.8141,0.7039,0.9000
2990,0.9066,0.9582,0.8142,0.7041,0.9000
2991,0.9056,0.9572,0.8133,0.7037,0.8990
2992,0.9056,0.9571,0.8135,0.7039,0.8991
2993,0.9063,0.9578,0.8141,0.7044,0.8997
2994,0.9062,0.9577,0.8140,0.7033,0.8996
2995,0.9049,0.9563,0.8128,0.7024,0.8983
2996,0.9056,0.9570,0.8134,0.7030,0.8990
2997,0.9050,0.9565,0.8129,0.7019,0.8984
2998,0.9061,0.9576,0.8138,0.7027,0.8995
2999,0.9057,0.9572,0.8136,0.7021,0.8992
3000,0.9047,0.9561,0.8126,0.7016,0.8981
3001,0.9054,0.9568,0.8132,0.7022,0.8988
3002,0.9045,0.9559,0.8124,0.7014,0.8979
3003,0.9053,0.9567,0.8131,0.7020,0.8987
3004,0.9062,0.9577,0.8140,0.7028,0.8996
3005,0.9061,0.9575,0.8140,0.7037,0.8996
3006,0.9061,0.9575,0.8142,0.7040,0.8996
3007,0.9068,0.9581,0.8147,0.7045,0.9002
3008,0.9062,0.9576,0.8142,0.7038,0.8997
3009,0.9060,0.9572,0.8152,0.7047,0.9008
3010,0.9060,0.9571,0.8153,0.7049,0.9007
3011,0.9055,0.9565,0.8150,0.7047,0.9003
3012,0.9050,0.9560,0.8146,0.7040,0.8998
3013,0.9042,0.9552,0.8139,0.7032,0.8990
3014,0.9042,0.9551,0.8140,0.7043,0.8990
3015,0.9038,0.9546,0.8148,0.7050,0.8999
3016,0.9032,0.9540,0.8143,0.7040,0.8994
3017,0.9025,0.9532,0.8137,0.7034,0.8987
3018,0.9030,0.9538,0.8142,0.7038,0.8992
3019,0.9031,0.9538,0.8143,0.7049,0.8993
3020,0.9029,0.9535,0.8143,0.7049,0.8991
3021,0.9036,0.9542,0.8149,0.7047,0.8998
3022,0.9034,0.9539,0.8148,0.7047,0.8995
3023,0.9040,0.9546,0.8154,0.7044,0.9002
3024,0.9029,0.9534,0.8144,0.7033,0.8991
3025,0.9037,0.9543,0.8151,0.7039,0.8999
3026,0.9034,0.9539,0.8150,0.7039,0.8996
3027,0.9035,0.9539,0.8152,0.7042,0.8997
3028,0.9040,0.9544,0.8156,0.7046,0.9001
3029,0.9047,0.9551,0.8151,0.7043,0.9009
3030,0.9045,0.9549,0.8151,0.7044,0.9007
3031,0.9045,0.9548,0.8152,0.7046,0.9007
3032,0.9048,0.9551,0.8155,0.7048,0.9010
3033,0.9048,0.9550,0.8156,0.7051,0.9010
3034,0.9048,0.9550,0.8157,0.7053,0.9010
3035,0.9056,0.9543,0.8153,0.7051,0.9005
3036,0.9051,0.9538,0.8151,0.7050,0.9000
3037,0.9056,0.9542,0.8155,0.7045,0.9005
3038,0.9056,0.9542,0.8156,0.7048,0.9005
3039,0.9060,0.9546,0.8160,0.7051,0.9009
3040,0.9060,0.9545,0.8161,0.7053,0.9009
3041,0.9065,0.9551,0.8166,0.7049,0.9014
3042,0.9060,0.9545,0.8161,0.7041,0.9009
3043,0.9059,0.9544,0.8162,0.7050,0.9009
3044,0.9047,0.9531,0.8150,0.7041,0.8996
3045,0.9052,0.9536,0.8155,0.7045,0.9001
3046,0.9059,0.9543,0.8161,0.7050,0.9008
3047,0.9057,0.9542,0.8160,0.7042,0.9007
3048,0.9049,0.9533,0.8152,0.7031,0.8998
3049,0.9051,0.9535,0.8154,0.7033,0.9000
3050,0.9054,0.9538,0.8157,0.7035,0.9003
3051,0.9060,0.9544,0.8162,0.7039,0.9009
3052,0.9069,0.9554,0.8160,0.7046,0.9018
3053,0.9071,0.9556,0.8161,0.7048,0.9020
3054,0.9077,0.9562,0.8167,0.7044,0.9026
3055,0.9069,0.9554,0.8159,0.7038,0.9018
3056,0.9072,0.9557,0.8162,0.7041,0.9021
3057,0.9072,0.9556,0.8163,0.7051,0.9021
3058,0.9072,0.9556,0.8164,0.7053,0.9021
3059,0.9077,0.9560,0.8168,0.7057,0.9026
3060,0.9078,0.9562,0.8170,0.7058,0.9027
3061,0.9079,0.9564,0.8171,0.7051,0.9028
3062,0.9079,0.9562,0.8172,0.7053,0.9028
3063,0.9080,0.9564,0.8173,0.7054,0.9030
3064,0.9080,0.9562,0.8174,0.7055,0.9029
3065,0.9075,0.9557,0.8169,0.7047,0.9024
3066,0.9073,0.9555,0.8167,0.7045,0.9022
3067,0.9064,0.9546,0.8160,0.7038,0.9014
3068,0.9071,0.9553,0.8166,0.7043,0.9020
3069,0.9073,0.9555,0.8167,0.7045,0.9022
3070,0.9062,0.9543,0.8157,0.7041,0.9011
3071,0.9052,0.9534,0.8149,0.7040,0.9002
3072,0.9043,0.9523,0.8140,0.7032,0.8992
3073,0.9053,0.9534,0.8150,0.7039,0.9002
3074,0.9064,0.9531,0.8159,0.7048,0.9000
3075,0.9065,0.9531,0.8161,0.7059,0.9001
3076,0.9060,0.9526,0.8157,0.7051,0.8996
3077,0.9064,0.9531,0.8161,0.7055,0.9001
3078,0.9057,0.9523,0.8154,0.7048,0.8993
3079,0.9060,0.9526,0.8157,0.7050,0.8996
3080,0.9070,0.9522,0.8166,0.7058,0.9006
3081,0.9069,0.9521,0.8165,0.7047,0.9005
3082,0.9075,0.9528,0.8171,0.7051,0.9011
3083,0.9072,0.9524,0.8168,0.7051,0.9008
3084,0.9075,0.9527,0.8171,0.7053,0.9011
3085,0.9071,0.9537,0.8168,0.7061,0.9020
3086,0.9067,0.9547,0.8166,0.7060,0.9016
3087,0.9069,0.9549,0.8167,0.7053,0.9018
3088,0.9066,0.9545,0.8166,0.7053,0.9016
3089,0.9072,0.9552,0.8172,0.7058,0.9022
3090,0.9071,0.9550,0.8172,0.7059,0.9021
3091,0.9076,0.9554,0.8176,0.7055,0.9025
3092,0.9081,0.9560,0.8181,0.7059,0.9031
3093,0.9070,0.9547,0.8173,0.7055,0.9019
3094,0.9070,0.9547,0.8173,0.7055,0.9020
3095,0.9076,0.9553,0.8178,0.7051,0.9025
3096,0.9074,0.9565,0.8178,0.7052,0.9024
3097,0.9079,0.9570,0.8182,0.7056,0.9028
3098,0.9079,0.9570,0.8182,0.7056,0.9029
3099,0.9073,0.9564,0.8177,0.7046,0.9022
3100,0.9069,0.9559,0.8175,0.7053,0.9019
3101,0.9058,0.9547,0.8164,0.7050,0.9007
3102,0.9063,0.9553,0.8169,0.7055,0.9013
3103,0.9063,0.9551,0.8170,0.7056,0.9013
3104,0.9060,0.9562,0.8168,0.7056,0.9023
3105,0.9047,0.9548,0.8156,0.7047,0.9009
3106,0.9045,0.9546,0.8155,0.7046,0.9008
3107,0.9046,0.9546,0.8167,0.7057,0.9021
3108,0.9053,0.9554,0.8164,0.7055,0.9029
3109,0.9054,0.9555,0.8166,0.7058,0.9030
3110,0.9056,0.9557,0.8168,0.7052,0.9032
3111,0.9053,0.9553,0.8164,0.7042,0.9028
3112,0.9054,0.9554,0.8166,0.7043,0.9030
3113,0.9057,0.9557,0.8168,0.7045,0.9032
3114,0.9054,0.9555,0.8166,0.7043,0.9030
3115,0.9059,0.9560,0.8170,0.7046,0.9035
3116,0.9059,0.9573,0.8171,0.7056,0.9035
3117,0.9059,0.9573,0.8172,0.7059,0.9035
3118,0.9048,0.9561,0.8162,0.7056,0.9024
3119,0.9053,0.9567,0.8167,0.7053,0.9029
3120,0.9054,0.9567,0.8168,0.7053,0.9030
3121,0.9056,0.9570,0.8170,0.7055,0.9032
3122,0.9056,0.9569,0.8171,0.7057,0.9033
3123,0.9053,0.9579,0.8169,0.7056,0.9042
3124,0.9054,0.9581,0.8170,0.7058,0.9043
3125,0.9054,0.9580,0.8170,0.7049,0.9043
3126,0.9055,0.9580,0.8172,0.7060,0.9044
3127,0.9058,0.9583,0.8175,0.7062,0.9047
3128,0.9057,0.9581,0.8175,0.7063,0.9045
3129,0.9045,0.9569,0.8164,0.7055,0.9034
3130,0.9040,0.9564,0.8160,0.7055,0.9029
3131,0.9046,0.9571,0.8166,0.7060,0.9035
3132,0.9034,0.9558,0.8155,0.7059,0.9023
3133,0.9044,0.9569,0.8164,0.7059,0.9033
3134,0.9046,0.9571,0.8166,0.7060,0.9035
3135,0.9049,0.9574,0.8168,0.7063,0.9038
3136,0.9051,0.9575,0.8170,0.7064,0.9040
3137,0.9050,0.9574,0.8169,0.7058,0.9039
3138,0.9057,0.9582,0.8175,0.7063,0.9046
3139,0.9056,0.9581,0.8175,0.7053,0.9045
3140,0.9057,0.9583,0.8176,0.7054,0.9046
3141,0.9057,0.9595,0.8176,0.7063,0.9046
3142,0.9066,0.9605,0.8174,0.7063,0.9042
3143,0.9066,0.9605,0.8174,0.7063,0.9042
3144,0.9072,0.9597,0.8179,0.7060,0.9035
3145,0.9075,0.9601,0.8182,0.7062,0.9039
3146,0.9071,0.9595,0.8179,0.7061,0.9034
3147,0.9063,0.9587,0.8173,0.7059,0.9027
3148,0.9064,0.9588,0.8173,0.7059,0.9027
3149,0.9073,0.9583,0.8171,0.7059,0.9037
3150,0.9077,0.9587,0.8175,0.7054,0.9040
3151,0.9082,0.9592,0.8179,0.7058,0.9045
3152,0.9077,0.9587,0.8174,0.7056,0.9040
3153,0.9082,0.9593,0.8179,0.7052,0.9045
3154,0.9076,0.9587,0.8174,0.7049,0.9040
3155,0.9081,0.9591,0.8178,0.7052,0.9044
3156,0.9071,0.9581,0.8169,0.7051,0.9034
3157,0.9080,0.9590,0.8177,0.7051,0.9043
3158,0.9083,0.9593,0.8180,0.7053,0.9046
3159,0.9086,0.9596,0.8182,0.7055,0.9049
3160,0.9085,0.9596,0.8182,0.7049,0.9049
3161,0.9081,0.9591,0.8180,0.7056,0.9058
3162,0.9083,0.9593,0.8181,0.7057,0.9059
3163,0.9069,0.9578,0.8168,0.7048,0.9045
3164,0.9073,0.9582,0.8172,0.7051,0.9049
3165,0.9076,0.9585,0.8175,0.7054,0.9052
3166,0.9077,0.9586,0.8175,0.7054,0.9053
3167,0.9077,0.9600,0.8176,0.7056,0.9053
3168,0.9075,0.9598,0.8175,0.7055,0.9051
3169,0.9069,0.9592,0.8170,0.7045,0.9045
3170,0.9069,0.9592,0.8170,0.7045,0.9046
3171,0.9058,0.9580,0.8160,0.7041,0.9035
3172,0.9051,0.9573,0.8154,0.7032,0.9027
3173,0.9052,0.9573,0.8166,0.7043,0.9028
3174,0.9041,0.9562,0.8156,0.7035,0.9018
3175,0.9044,0.9564,0.8158,0.7036,0.9020
3176,0.9031,0.9551,0.8147,0.7030,0.9008
3177,0.9037,0.9558,0.8153,0.7035,0.9014
3178,0.9050,0.9570,0.8164,0.7045,0.9026
3179,0.9061,0.9582,0.8174,0.7053,0.9037
3180,0.9062,0.9584,0.8175,0.7054,0.9039
3181,0.9072,0.9594,0.8173,0.7062,0.9048
3182,0.9080,0.9588,0.8170,0.7060,0.9056
3183,0.9086,0.9594,0.8175,0.7057,0.9062
3184,0.9073,0.9581,0.8164,0.7053,0.9049
3185,0.9060,0.9567,0.8152,0.7042,0.9036
3186,0.9069,0.9576,0.8160,0.7049,0.9045
3187,0.9067,0.9574,0.8158,0.7047,0.9043
3188,0.9081,0.9589,0.8151,0.7042,0.9032
3189,0.9089,0.9597,0.8157,0.7041,0.9039
3190,0.9091,0.9599,0.8159,0.7042,0.9041
3191,0.9095,0.9604,0.8163,0.7045,0.9045
3192,0.9090,0.9599,0.8159,0.7037,0.9041
3193,0.9096,0.9605,0.8164,0.7042,0.9047
3194,0.9105,0.9601,0.8162,0.7049,0.9043
3195,0.9112,0.9607,0.8168,0.7046,0.9050
3196,0.9115,0.9610,0.8170,0.7048,0.9053
3197,0.9115,0.9610,0.8172,0.7051,0.9053
3198,0.9108,0.9603,0.8166,0.7050,0.9046
3199,0.9108,0.9603,0.8166,0.7050,0.9046
3200,0.9118,0.9599,0.8164,0.7050,0.9043
3201,0.9122,0.9603,0.8168,0.7045,0.9047
3202,0.9122,0.9603,0.8169,0.7048,0.9048
3203,0.9126,0.9607,0.8173,0.7050,0.9051
3204,0.9119,0.9599,0.8166,0.7050,0.9044
3205,0.9122,0.9602,0.8169,0.7052,0.9047
3206,0.9114,0.9594,0.8162,0.7048,0.9039
3207,0.9101,0.9581,0.8150,0.7041,0.9027
3208,0.9104,0.9584,0.8153,0.7042,0.9029
3209,0.9107,0.9587,0.8156,0.7045,0.9033
3210,0.9117,0.9598,0.8165,0.7045,0.9043
3211,0.9125,0.9592,0.8172,0.7044,0.9038
3212,0.9124,0.9590,0.8172,0.7045,0.9037
3213,0.9112,0.9578,0.8162,0.7035,0.9026
3214,0.9124,0.9590,0.8172,0.7044,0.9037
3215,0.9113,0.9579,0.8163,0.7037,0.9026
3216,0.9116,0.9582,0.8165,0.7039,0.9029
3217,0.9114,0.9593,0.8175,0.7047,0.9040
3218,0.9106,0.9585,0.8168,0.7047,0.9032
3219,0.9108,0.9586,0.8169,0.7048,0.9033
3220,0.9106,0.9584,0.8167,0.7041,0.9032
3221,0.9107,0.9585,0.8170,0.7052,0.9033
3222,0.9102,0.9579,0.8165,0.7041,0.9028
3223,0.9099,0.9576,0.8162,0.7032,0.9025
3224,0.9107,0.9585,0.8169,0.7038,0.9020
3225,0.9104,0.9581,0.8168,0.7046,0.9018
3226,0.9106,0.9583,0.8170,0.7047,0.9020
3227,0.9109,0.9586,0.8173,0.7042,0.9023
3228,0.9102,0.9579,0.8166,0.7032,0.9016
3229,0.9100,0.9577,0.8165,0.7031,0.9014
3230,0.9096,0.9572,0.8172,0.7037,0.9022
3231,0.9096,0.9572,0.8172,0.7038,0.9022
3232,0.9101,0.9577,0.8177,0.7041,0.9027
3233,0.9101,0.9577,0.8178,0.7044,0.9028
3234,0.9099,0.9574,0.8177,0.7044,0.9026
3235,0.9087,0.9561,0.8166,0.7034,0.9013
3236,0.9091,0.9565,0.8170,0.7037,0.9017
3237,0.9102,0.9577,0.8180,0.7038,0.9016
3238,0.9097,0.9571,0.8175,0.7035,0.9011
3239,0.9087,0.9561,0.8166,0.7033,0.9001
3240,0.9093,0.9567,0.8171,0.7038,0.9006
3241,0.9097,0.9572,0.8176,0.7034,0.9011
3242,0.9092,0.9566,0.8170,0.7030,0.9005
3243,0.9098,0.9572,0.8176,0.7034,0.9012
3244,0.9104,0.9579,0.8181,0.7039,0.9018
3245,0.9097,0.9571,0.8175,0.7034,0.9011
3246,0.9097,0.9572,0.8175,0.7035,0.9011
3247,0.9095,0.9569,0.8175,0.7035,0.9021
3248,0.9084,0.9557,0.8164,0.7032,0.9010
3249,0.9085,0.9559,0.8166,0.7034,0.9012
3250,0.9095,0.9569,0.8175,0.7034,0.9022
3251,0.9092,0.9566,0.8172,0.7033,0.9018
3252,0.9091,0.9564,0.8171,0.7024,0.9017
3253,0.9091,0.9565,0.8171,0.7025,0.9018
3254,0.9091,0.9565,0.8171,0.7025,0.9018
3255,0.9084,0.9558,0.8165,0.7023,0.9011
3256,0.9076,0.9549,0.8158,0.7016,0.9003
3257,0.9077,0.9549,0.8169,0.7026,0.9003
3258,0.9071,0.9543,0.8165,0.7023,0.8998
3259,0.9058,0.9530,0.8153,0.7020,0.8985
3260,0.9050,0.9521,0.8145,0.7010,0.8977
3261,0.9058,0.9530,0.8153,0.7016,0.8985
3262,0.9069,0.9540,0.8152,0.7024,0.8995
3263,0.9076,0.9549,0.8159,0.7022,0.9003
3264,0.9077,0.9549,0.8159,0.7023,0.9003
3265,0.9084,0.9557,0.8166,0.7021,0.9010
3266,0.9086,0.9559,0.8167,0.7022,0.9012
3267,0.9096,0.9555,0.8166,0.7022,0.9010
3268,0.9095,0.9554,0.8167,0.7024,0.9009
3269,0.9085,0.9544,0.8158,0.7021,0.9000
3270,0.9083,0.9554,0.8167,0.7021,0.9010
3271,0.9086,0.9558,0.8170,0.7024,0.9013
3272,0.9089,0.9561,0.8173,0.7026,0.9016
3273,0.9089,0.9560,0.8174,0.7028,0.9016
3274,0.9078,0.9548,0.8164,0.7018,0.9005
3275,0.9078,0.9549,0.8164,0.7018,0.9005
3276,0.9087,0.9558,0.8172,0.7025,0.9014
3277,0.9086,0.9557,0.8172,0.7027,0.9013
3278,0.9087,0.9557,0.8174,0.7030,0.9014
3279,0.9089,0.9558,0.8176,0.7031,0.9016
3280,0.9082,0.9552,0.8170,0.7023,0.9009
3281,0.9080,0.9562,0.8169,0.7031,0.9007
3282,0.9085,0.9568,0.8174,0.7035,0.9012
3283,0.9087,0.9570,0.8176,0.7036,0.9014
3284,0.9090,0.9573,0.8178,0.7039,0.9018
3285,0.9077,0.9560,0.8167,0.7028,0.9005
3286,0.9091,0.9573,0.8178,0.7038,0.9018
3287,0.9095,0.9578,0.8182,0.7042,0.9022
3288,0.9101,0.9584,0.8178,0.7039,0.9028
3289,0.9096,0.9593,0.8175,0.7037,0.9023
3290,0.9083,0.9578,0.8162,0.7035,0.9010
3291,0.9091,0.9588,0.8170,0.7035,0.9018
3292,0.9081,0.9576,0.8161,0.7033,0.9008
3293,0.9070,0.9565,0.8151,0.7025,0.8998
3294,0.9067,0.9562,0.8149,0.7020,0.8995
3295,0.9070,0.9565,0.8151,0.7022,0.8997
3296,0.9070,0.9566,0.8151,0.7022,0.8998
3297,0.9072,0.9567,0.8153,0.7023,0.8999
3298,0.9076,0.9572,0.8157,0.7027,0.9004
3299,0.9069,0.9565,0.8150,0.7018,0.8997
3300,0.9078,0.9574,0.8158,0.7024,0.9005
3301,0.9085,0.9581,0.8165,0.7030,0.9012
3302,0.9082,0.9578,0.8162,0.7025,0.9009
3303,0.9079,0.9588,0.8171,0.7033,0.9019
3304,0.9080,0.9589,0.8171,0.7033,0.9019
3305,0.9085,0.9594,0.8176,0.7037,0.9025
3306,0.9085,0.9593,0.8177,0.7039,0.9025
3307,0.9089,0.9598,0.8181,0.7035,0.9029
3308,0.9077,0.9585,0.8170,0.7026,0.9017
3309,0.9073,0.9581,0.8166,0.7018,0.9013
3310,0.9073,0.9580,0.8166,0.7007,0.9013
3311,0.9061,0.9569,0.8156,0.7005,0.9001
3312,0.9065,0.9573,0.8159,0.7008,0.9005
3313,0.9073,0.9581,0.8166,0.7014,0.9013
3314,0.9082,0.9590,0.8174,0.7021,0.9022
3315,0.9069,0.9577,0.8163,0.7015,0.9009
3316,0.9062,0.9569,0.8156,0.7014,0.9002
3317,0.9050,0.9556,0.8145,0.7012,0.8990
3318,0.9056,0.9563,0.8151,0.7017,0.8997
3319,0.9062,0.9569,0.8156,0.7021,0.9002
3320,0.9073,0.9581,0.8166,0.7030,0.9013
3321,0.9085,0.9593,0.8167,0.7039,0.9012
3322,0.9078,0.9587,0.8161,0.7036,0.9006
3323,0.9077,0.9585,0.8161,0.7037,0.9005
3324,0.9068,0.9575,0.8153,0.7036,0.8996
3325,0.9075,0.9583,0.8159,0.7034,0.9003
3326,0.9082,0.9590,0.8166,0.7032,0.9010
3327,0.9083,0.9590,0.8168,0.7035,0.9011
3328,0.9086,0.9593,0.8170,0.7037,0.9014
3329,0.9092,0.9599,0.8175,0.7041,0.9019
3330,0.9090,0.9597,0.8173,0.7035,0.9017
3331,0.9090,0.9597,0.8174,0.7035,0.9018
3332,0.9093,0.9601,0.8177,0.7037,0.9021
3333,0.9090,0.9597,0.8175,0.7044,0.9018
3334,0.9095,0.9602,0.8179,0.7041,0.9023
3335,0.9093,0.9599,0.8177,0.7037,0.9021
3336,0.9091,0.9597,0.8175,0.7037,0.9019
3337,0.9090,0.9596,0.8176,0.7039,0.9018
3338,0.9094,0.9600,0.8179,0.7041,0.9022
3339,0.9091,0.9596,0.8178,0.7041,0.9019
3340,0.9089,0.9593,0.8177,0.7042,0.9017
3341,0.9089,0.9593,0.8178,0.7044,0.9017
3342,0.9090,0.9594,0.8179,0.7045,0.9018
3343,0.9087,0.9590,0.8176,0.7042,0.9015
3344,0.9080,0.9583,0.8170,0.7039,0.9008
3345,0.9081,0.9584,0.8171,0.7039,0.9009
3346,0.9082,0.9584,0.8173,0.7042,0.9010
3347,0.9082,0.9584,0.8175,0.7045,0.9011
3348,0.9082,0.9583,0.8176,0.7047,0.9011
3349,0.9071,0.9572,0.8165,0.7046,0.9000
3350,0.9060,0.9560,0.8156,0.7040,0.8989
3351,0.9053,0.9553,0.8149,0.7031,0.8982
3352,0.9042,0.9541,0.8139,0.7029,0.8971
3353,0.9054,0.9554,0.8151,0.7039,0.8983
3354,0.9048,0.9547,0.8145,0.7038,0.8977
3355,0.9055,0.9555,0.8151,0.7043,0.8984
3356,0.9054,0.9553,0.8161,0.7045,0.8983
3357,0.9051,0.9550,0.8159,0.7037,0.8980
3358,0.9055,0.9554,0.8162,0.7040,0.8984
3359,0.9058,0.9557,0.8164,0.7041,0.8987
3360,0.9051,0.9549,0.8158,0.7037,0.8979
3361,0.9051,0.9549,0.8159,0.7047,0.8980
3362,0.9047,0.9545,0.8156,0.7045,0.8976
3363,0.9041,0.9538,0.8150,0.7037,0.8970
3364,0.9047,0.9545,0.8156,0.7042,0.8976
3365,0.9053,0.9551,0.8161,0.7046,0.8982
3366,0.9063,0.9561,0.8160,0.7054,0.8980
3367,0.9070,0.9569,0.8167,0.7053,0.8987
3368,0.9071,0.9570,0.8167,0.7053,0.8988
3369,0.9060,0.9558,0.8158,0.7051,0.8977
3370,0.9061,0.9560,0.8159,0.7052,0.8978
3371,0.9053,0.9551,0.8152,0.7050,0.8970
3372,0.9059,0.9557,0.8157,0.7047,0.8976
3373,0.9070,0.9569,0.8167,0.7048,0.8987
3374,0.9066,0.9565,0.8163,0.7045,0.8983
3375,0.9072,0.9571,0.8168,0.7049,0.8989
3376,0.9074,0.9573,0.8170,0.7051,0.8991
3377,0.9069,0.9568,0.8166,0.7046,0.8986
3378,0.9072,0.9571,0.8169,0.7048,0.8989
3379,0.9070,0.9569,0.8167,0.7046,0.8987
3380,0.9079,0.9578,0.8165,0.7052,0.8984
3381,0.9078,0.9577,0.8165,0.7054,0.8983
3382,0.9077,0.9575,0.8165,0.7055,0.8982
3383,0.9074,0.9571,0.8162,0.7045,0.8979
3384,0.9073,0.9570,0.8163,0.7054,0.8979
3385,0.9072,0.9581,0.8163,0.7062,0.8977
3386,0.9071,0.9580,0.8163,0.7063,0.8976
3387,0.9070,0.9579,0.8164,0.7065,0.8976
3388,0.9071,0.9580,0.8165,0.7066,0.8977
3389,0.9072,0.9580,0.8166,0.7068,0.8978
3390,0.9069,0.9590,0.8165,0.7068,0.8987
3391,0.9067,0.9586,0.8164,0.7068,0.8985
3392,0.9061,0.9580,0.8158,0.7068,0.8979
3393,0.9065,0.9584,0.8162,0.7071,0.8983
3394,0.9068,0.9587,0.8164,0.7073,0.8985
3395,0.9067,0.9586,0.8164,0.7071,0.8985
3396,0.9062,0.9581,0.8159,0.7063,0.8980
3397,0.9064,0.9584,0.8161,0.7065,0.8982
3398,0.9054,0.9573,0.8152,0.7057,0.8972
3399,0.9062,0.9581,0.8159,0.7063,0.8980
3400,0.9067,0.9587,0.8164,0.7067,0.8985
3401,0.9065,0.9584,0.8163,0.7067,0.8983
3402,0.9064,0.9582,0.8163,0.7068,0.8982
3403,0.9070,0.9588,0.8168,0.7073,0.8988
3404,0.9074,0.9593,0.8172,0.7069,0.8992
3405,0.9081,0.9587,0.8169,0.7067,0.8988
3406,0.9080,0.9585,0.8169,0.7068,0.8986
3407,0.9079,0.9583,0.8169,0.7070,0.8986
3408,0.9074,0.9578,0.8165,0.7068,0.8981
3409,0.9081,0.9572,0.8171,0.7066,0.8987
3410,0.9068,0.9558,0.8159,0.7059,0.8975
3411,0.9074,0.9564,0.8165,0.7064,0.8980
3412,0.9071,0.9574,0.8173,0.7071,0.8990
3413,0.9070,0.9572,0.8173,0.7072,0.8988
3414,0.9072,0.9574,0.8175,0.7074,0.8990
3415,0.9077,0.9580,0.8180,0.7070,0.8996
3416,0.9073,0.9575,0.8176,0.7066,0.8991
3417,0.9071,0.9572,0.8175,0.7067,0.8989
3418,0.9066,0.9567,0.8170,0.7059,0.8984
3419,0.9071,0.9572,0.8175,0.7063,0.8989
3420,0.9067,0.9567,0.8172,0.7069,0.8985
3421,0.9063,0.9563,0.8169,0.7061,0.8982
3422,0.9055,0.9555,0.8162,0.7055,0.8974
3423,0.9055,0.9555,0.8163,0.7064,0.8974
3424,0.9055,0.9555,0.8163,0.7056,0.8974
3425,0.9046,0.9544,0.8154,0.7053,0.8965
3426,0.9054,0.9553,0.8162,0.7060,0.8973
3427,0.9051,0.9550,0.8159,0.7051,0.8970
3428,0.9039,0.9538,0.8148,0.7043,0.8958
3429,0.9052,0.9551,0.8160,0.7053,0.8959
3430,0.9056,0.9555,0.8163,0.7056,0.8963
3431,0.9057,0.9556,0.8165,0.7066,0.8964
3432,0.9048,0.9546,0.8157,0.7064,0.8955
3433,0.9055,0.9554,0.8164,0.7069,0.8963
3434,0.9055,0.9553,0.8165,0.7071,0.8974
3435,0.9059,0.9558,0.8169,0.7074,0.8978
3436,0.9058,0.9556,0.8167,0.7073,0.8977
3437,0.9058,0.9555,0.8168,0.7075,0.8989
3438,0.9053,0.9550,0.8164,0.7071,0.8984
3439,0.9047,0.9544,0.8159,0.7064,0.8978
3440,0.9051,0.9548,0.8162,0.7066,0.8982
3441,0.9057,0.9554,0.8167,0.7071,0.8987
3442,0.9064,0.9562,0.8164,0.7077,0.8983
3443,0.9067,0.9565,0.8167,0.7079,0.8986
3444,0.9074,0.9559,0.8164,0.7077,0.8981
3445,0.9078,0.9563,0.8167,0.7073,0.8985
3446,0.9084,0.9569,0.8163,0.7070,0.8991
3447,0.9083,0.9568,0.8164,0.7072,0.8991
3448,0.9082,0.9567,0.8162,0.7068,0.8989
3449,0.9084,0.9569,0.8164,0.7069,0.8991
3450,0.9076,0.9560,0.8157,0.7060,0.8983
3451,0.9080,0.9565,0.8161,0.7064,0.8988
3452,0.9079,0.9563,0.8161,0.7072,0.8986
3453,0.9068,0.9552,0.8151,0.7065,0.8976
3454,0.9068,0.9552,0.8151,0.7065,0.8976
3455,0.9074,0.9557,0.8156,0.7069,0.8981
3456,0.9074,0.9557,0.8166,0.7078,0.8981
3457,0.9075,0.9558,0.8168,0.7072,0.8983
3458,0.9081,0.9565,0.8173,0.7077,0.8989
3459,0.9085,0.9569,0.8177,0.7073,0.8992
3460,0.9091,0.9575,0.8172,0.7077,0.8998
3461,0.9084,0.9568,0.8167,0.7069,0.8992
3462,0.9083,0.9579,0.8166,0.7077,0.8990
3463,0.9082,0.9577,0.8166,0.7078,0.8990
3464,0.9069,0.9564,0.8155,0.7069,0.8977
3465,0.9076,0.9571,0.8162,0.7075,0.8984
3466,0.9082,0.9577,0.8167,0.7072,0.8990
3467,0.9080,0.9588,0.8166,0.7072,0.9000
3468,0.9076,0.9584,0.8163,0.7069,0.8996
3469,0.9080,0.9588,0.8166,0.7071,0.9000
3470,0.9069,0.9576,0.8156,0.7071,0.8988
3471,0.9073,0.9581,0.8160,0.7075,0.8993
3472,0.9080,0.9587,0.8166,0.7072,0.8999
3473,0.9086,0.9594,0.8171,0.7077,0.9005
3474,0.9084,0.9605,0.8171,0.7078,0.9004
3475,0.9084,0.9604,0.8172,0.7080,0.9004
3476,0.9088,0.9608,0.8175,0.7076,0.9008
3477,0.9090,0.9610,0.8177,0.7077,0.9010
3478,0.9085,0.9604,0.8172,0.7074,0.9005
3479,0.9083,0.9602,0.8172,0.7075,0.9003
3480,0.9078,0.9596,0.8167,0.7065,0.8997
